time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,new_la_code,la_name,breakdown_topic,breakdown,child_count,child_percent,rate_per_100
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,803,E06000025,South Gloucestershire,Reason,School dissatisfaction SEND,x,x,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,803,E06000025,South Gloucestershire,Reason,Mental health,x,x,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,803,E06000025,South Gloucestershire,Reason,Physical health,x,x,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,803,E06000025,South Gloucestershire,Reason,Parental decision not to register at school,x,x,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,803,E06000025,South Gloucestershire,Reason,Did not apply for school place at compulsory school age,x,x,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,803,E06000025,South Gloucestershire,Reason,Challenging school attendance order,x,x,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,803,E06000025,South Gloucestershire,Reason,Believed to have moved to another local authority,x,x,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,803,E06000025,South Gloucestershire,Reason,Believed to have moved to another country,x,x,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,803,E06000025,South Gloucestershire,Reason,Unknown,x,x,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,803,E06000025,South Gloucestershire,Reason,Not recorded,x,x,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,803,E06000025,South Gloucestershire,Reason,Other,x,x,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,838,E06000059,Dorset,Total,Total,60,100,0.1000000
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,838,E06000059,Dorset,Sex,Female,30,50,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,838,E06000059,Dorset,Sex,Male,30,50,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,838,E06000059,Dorset,Sex,Unknown,0,0,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,838,E06000059,Dorset,Year group,Reception,low,low,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,838,E06000059,Dorset,Year group,Year 1,low,low,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,838,E06000059,Dorset,Year group,Year 2,10,10,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,838,E06000059,Dorset,Year group,Year 3,low,low,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,838,E06000059,Dorset,Year group,Year 4,10,10,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,838,E06000059,Dorset,Year group,Year 5,10,8,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,838,E06000059,Dorset,Year group,Year 6,low,low,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,838,E06000059,Dorset,Year group,Year 7,10,11,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,838,E06000059,Dorset,Year group,Year 8,low,6,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,838,E06000059,Dorset,Year group,Year 9,10,8,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,838,E06000059,Dorset,Year group,Year 10,10,19,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,838,E06000059,Dorset,Year group,Year 11,10,15,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,838,E06000059,Dorset,Year group,Unknown,0,0,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,838,E06000059,Dorset,Duration,Less than 2 weeks,0,0,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,838,E06000059,Dorset,Duration,2 to 4 weeks,10,13,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,838,E06000059,Dorset,Duration,4 to 8 weeks,10,10,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,838,E06000059,Dorset,Duration,8 to 12 weeks,20,37,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,838,E06000059,Dorset,Duration,12 to 26 weeks,20,26,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,838,E06000059,Dorset,Duration,26 to 52 weeks,10,10,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,838,E06000059,Dorset,Duration,Over 52 weeks,low,low,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,838,E06000059,Dorset,Duration,Unknown,0,0,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,838,E06000059,Dorset,Reason,Moved in from another local authority,x,x,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,838,E06000059,Dorset,Reason,Moved in from another country,x,x,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,838,E06000059,Dorset,Reason,School application awaiting outcome,x,x,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,838,E06000059,Dorset,Reason,Offered school place but not yet accepted,x,x,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,838,E06000059,Dorset,Reason,Waiting school start,x,x,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,838,E06000059,Dorset,Reason,Did not get school preference,x,x,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,838,E06000059,Dorset,Reason,Unsuitable elective home education,x,x,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,838,E06000059,Dorset,Reason,Difficulty accessing suitable school place,x,x,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,838,E06000059,Dorset,Reason,School dissatisfaction general,x,x,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,838,E06000059,Dorset,Reason,School dissatisfaction SEND,x,x,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,838,E06000059,Dorset,Reason,Mental health,x,x,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,838,E06000059,Dorset,Reason,Physical health,x,x,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,838,E06000059,Dorset,Reason,Parental decision not to register at school,x,x,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,838,E06000059,Dorset,Reason,Did not apply for school place at compulsory school age,x,x,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,838,E06000059,Dorset,Reason,Challenging school attendance order,x,x,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,838,E06000059,Dorset,Reason,Believed to have moved to another local authority,x,x,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,838,E06000059,Dorset,Reason,Believed to have moved to another country,x,x,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,838,E06000059,Dorset,Reason,Unknown,x,x,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,838,E06000059,Dorset,Reason,Not recorded,x,x,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,838,E06000059,Dorset,Reason,Other,x,x,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,839,E06000058,"Bournemouth, Christchurch and Poole",Total,Total,190,100,0.4000000
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,839,E06000058,"Bournemouth, Christchurch and Poole",Sex,Female,90,49,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,839,E06000058,"Bournemouth, Christchurch and Poole",Sex,Male,100,51,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,839,E06000058,"Bournemouth, Christchurch and Poole",Sex,Unknown,0,0,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,839,E06000058,"Bournemouth, Christchurch and Poole",Year group,Reception,low,low,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,839,E06000058,"Bournemouth, Christchurch and Poole",Year group,Year 1,10,low,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,839,E06000058,"Bournemouth, Christchurch and Poole",Year group,Year 2,10,low,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,839,E06000058,"Bournemouth, Christchurch and Poole",Year group,Year 3,20,10,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,839,E06000058,"Bournemouth, Christchurch and Poole",Year group,Year 4,20,10,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,839,E06000058,"Bournemouth, Christchurch and Poole",Year group,Year 5,10,6,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,839,E06000058,"Bournemouth, Christchurch and Poole",Year group,Year 6,10,low,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,839,E06000058,"Bournemouth, Christchurch and Poole",Year group,Year 7,10,6,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,839,E06000058,"Bournemouth, Christchurch and Poole",Year group,Year 8,30,15,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,839,E06000058,"Bournemouth, Christchurch and Poole",Year group,Year 9,30,15,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,839,E06000058,"Bournemouth, Christchurch and Poole",Year group,Year 10,30,14,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,839,E06000058,"Bournemouth, Christchurch and Poole",Year group,Year 11,20,11,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,839,E06000058,"Bournemouth, Christchurch and Poole",Year group,Unknown,0,0,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,839,E06000058,"Bournemouth, Christchurch and Poole",Duration,Less than 2 weeks,50,27,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,839,E06000058,"Bournemouth, Christchurch and Poole",Duration,2 to 4 weeks,40,23,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,839,E06000058,"Bournemouth, Christchurch and Poole",Duration,4 to 8 weeks,10,7,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,839,E06000058,"Bournemouth, Christchurch and Poole",Duration,8 to 12 weeks,20,11,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,839,E06000058,"Bournemouth, Christchurch and Poole",Duration,12 to 26 weeks,30,17,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,839,E06000058,"Bournemouth, Christchurch and Poole",Duration,26 to 52 weeks,20,8,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,839,E06000058,"Bournemouth, Christchurch and Poole",Duration,Over 52 weeks,10,6,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,839,E06000058,"Bournemouth, Christchurch and Poole",Duration,Unknown,0,0,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,839,E06000058,"Bournemouth, Christchurch and Poole",Reason,Moved in from another local authority,x,x,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,839,E06000058,"Bournemouth, Christchurch and Poole",Reason,Moved in from another country,x,x,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,839,E06000058,"Bournemouth, Christchurch and Poole",Reason,School application awaiting outcome,x,x,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,839,E06000058,"Bournemouth, Christchurch and Poole",Reason,Offered school place but not yet accepted,x,x,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,839,E06000058,"Bournemouth, Christchurch and Poole",Reason,Waiting school start,x,x,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,839,E06000058,"Bournemouth, Christchurch and Poole",Reason,Did not get school preference,x,x,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,839,E06000058,"Bournemouth, Christchurch and Poole",Reason,Unsuitable elective home education,x,x,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,839,E06000058,"Bournemouth, Christchurch and Poole",Reason,Difficulty accessing suitable school place,x,x,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,839,E06000058,"Bournemouth, Christchurch and Poole",Reason,School dissatisfaction general,x,x,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,839,E06000058,"Bournemouth, Christchurch and Poole",Reason,School dissatisfaction SEND,x,x,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,839,E06000058,"Bournemouth, Christchurch and Poole",Reason,Mental health,x,x,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,839,E06000058,"Bournemouth, Christchurch and Poole",Reason,Physical health,x,x,x
